task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
F,0,0,constrained,regularized_d_optimal,5,0.030905545403450398,0.1691862179719421,0.007543993084298375,0.0011869945678614868
F,0,0,independent_inputs,augmented_qbc,5,0.0038585600045289298,0.0048129671569311855,0.0028248164192531343,0.002819002622131277
F,0,0,independent_inputs,diversified_qbc,5,0.003857591560784866,0.0048129671569311855,0.0028209426442768796,0.002838208458146392
F,0,0,independent_inputs,qbc,5,0.0038585600045289298,0.0048129671569311855,0.0028248164192531343,0.002819002622131277
F,0,0,independent_inputs,random,5,0.00359971440651788,0.0048129671569311855,0.003898614538488608,0.0038684257826623034
F,0,0,independent_inputs,regularized_d_optimal,5,0.0033103444299274762,0.0048129671569311855,0.0022435966840652927,0.0022360863441273624
F,0,0,matched_marginal_shuffle,augmented_qbc,5,0.003099723472325572,0.002994005145526192,0.003626639859081915,0.003618345074543834
F,0,0,matched_marginal_shuffle,diversified_qbc,5,0.0030534003071098588,0.002994005145526192,0.0037085581634007042,0.0037921459834295125
F,0,0,matched_marginal_shuffle,qbc,5,0.003099723472325572,0.002994005145526192,0.003626639859081915,0.003618345074543834
F,0,0,matched_marginal_shuffle,random,5,0.0037688673663515463,0.002994005145526192,0.0036195069789024064,0.003655907456134527
F,0,0,matched_marginal_shuffle,regularized_d_optimal,5,0.003692125478273437,0.002994005145526192,0.0045829538582093194,0.004604241597723345
F,0,0,surface_restricted_queries,augmented_qbc,5,0.2864719211523036,0.16829402845893848,0.2868060022900269,1.4315570257162736e-16
F,0,0,surface_restricted_queries,diversified_qbc,5,0.2756017266606908,0.16829402845893848,0.2853010220539658,8.509968877808148e-17
F,0,0,surface_restricted_queries,qbc,5,0.2864719211523036,0.16829402845893848,0.2868060022900269,1.4315570257162736e-16
F,0,0,surface_restricted_queries,random,5,0.2281673640061858,0.16829402845893848,0.16829402845893857,1.1687939985393974e-16
F,0,0,surface_restricted_queries,regularized_d_optimal,5,0.1875214682432328,0.16829402845893848,0.1698936847216611,8.860476073868931e-17
