task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
C,0.01,0,constrained,augmented_qbc,5,5.044320416648784e-16,5.66483413937189e-16,4.499099848345952e-16,3.280274674834429e-16
C,0.01,0,constrained,diversified_qbc,5,3.596827500371206e-16,5.66483413937189e-16,3.002348731074216e-16,2.1620093931309495e-16
C,0.01,0,constrained,qbc,5,4.592169575653997e-16,5.66483413937189e-16,4.01264485505844e-16,2.9093821083187017e-16
C,0.01,0,constrained,random,5,4.360685936288333e-16,5.66483413937189e-16,4.1031187862322035e-16,2.9897856456420345e-16
C,0.01,0,constrained,regularized_d_optimal,5,4.966911917737879e-16,5.66483413937189e-16,3.6885592462516124e-16,2.6896751284334793e-16
C,0.01,0.01,constrained,augmented_qbc,5,0.016831961874386535,0.03780207979214184,0.004369618307219208,0.0017604581318640474
C,0.01,0.01,constrained,diversified_qbc,5,0.014799802896718959,0.03780207979214184,0.003835683105676579,0.0018635972508156489
C,0.01,0.01,constrained,qbc,5,0.015012043963766503,0.03780207979214184,0.004468654512196899,0.0018360240700601496
C,0.01,0.01,constrained,random,5,0.040169730289782504,0.03780207979214184,0.00901634601846302,0.0022169452399196546
C,0.01,0.01,constrained,regularized_d_optimal,5,0.013615764736290392,0.03780207979214184,0.0040253672903583,0.0020247181224587636
D,0,0,constrained,augmented_qbc,5,0.0231054344844694,0.36968695175150434,4.169227578560888e-16,4.709281181550681e-16
D,0,0,constrained,diversified_qbc,5,0.02310543448446932,0.36968695175150434,3.331512396166416e-16,3.6356917961187147e-16
D,0,0,constrained,qbc,5,0.023105434484469466,0.36968695175150434,6.537308284637476e-16,7.796256605646621e-16
D,0,0,constrained,random,5,0.02310543448446939,0.36968695175150434,4.587265107886562e-16,5.240887136118104e-16
D,0,0,constrained,regularized_d_optimal,5,0.02310543448446945,0.36968695175150434,5.706604127149028e-16,6.769861086841628e-16
D,0,0,independent_inputs,augmented_qbc,5,3.7888544059037587e-16,2.796562215812733e-16,4.746456235110653e-16,4.791029165364317e-16
D,0,0,independent_inputs,diversified_qbc,5,3.7888544059037587e-16,2.796562215812733e-16,4.746456235110653e-16,4.791029165364317e-16
D,0,0,independent_inputs,qbc,5,3.7888544059037587e-16,2.796562215812733e-16,4.746456235110653e-16,4.791029165364317e-16
D,0,0,independent_inputs,random,5,3.9554603177462476e-16,2.796562215812733e-16,4.955809662081724e-16,4.939612079654868e-16
D,0,0,independent_inputs,regularized_d_optimal,5,3.456134231934417e-16,2.796562215812733e-16,3.2375729905116333e-16,3.2681557361647056e-16
D,0,0,matched_marginal_shuffle,augmented_qbc,5,2.9290905879379527e-16,3.2006943944108603e-16,2.6626083242812083e-16,2.6313054369650813e-16
D,0,0,matched_marginal_shuffle,diversified_qbc,5,2.9290905879379527e-16,3.2006943944108603e-16,2.6626083242812083e-16,2.6313054369650813e-16
D,0,0,matched_marginal_shuffle,qbc,5,2.9290905879379527e-16,3.2006943944108603e-16,2.6626083242812083e-16,2.6313054369650813e-16
D,0,0,matched_marginal_shuffle,random,5,3.1584273750443623e-16,3.2006943944108603e-16,2.885302804753777e-16,2.8524254986843073e-16
D,0,0,matched_marginal_shuffle,regularized_d_optimal,5,3.912803592516569e-16,3.2006943944108603e-16,4.3723458517021283e-16,4.3447106686988886e-16
D,0,0,surface_restricted_queries,augmented_qbc,5,0.5864413387891837,0.46763069879196373,0.5653020686722396,3.7622300816904677e-16
D,0,0,surface_restricted_queries,diversified_qbc,5,0.5611453897252178,0.46763069879196373,0.4641182724163757,3.808973886738658e-16
D,0,0,surface_restricted_queries,qbc,5,0.5864413387891837,0.46763069879196373,0.5653020686722396,3.7622300816904677e-16
D,0,0,surface_restricted_queries,random,5,0.4718871731075476,0.46763069879196373,0.4641182724163757,4.706910673661316e-16
D,0,0,surface_restricted_queries,regularized_d_optimal,5,0.45168561378899047,0.46763069879196373,0.46663381947756805,3.10844903118071e-16
D,0,0.01,constrained,augmented_qbc,5,0.10202040392293957,1.247958876923374,0.009038763762536175,0.001965667952286566
D,0,0.01,constrained,diversified_qbc,5,0.09901239513886063,1.247958876923374,0.0029908685979569798,0.001545040844502034
D,0,0.01,constrained,qbc,5,0.10202040392293957,1.247958876923374,0.009038763762536175,0.001965667952286566
D,0,0.01,constrained,random,5,0.10890234959621425,1.247958876923374,0.014622869369410874,0.0019438796356383782
D,0,0.01,constrained,regularized_d_optimal,5,0.10031251440670497,1.247958876923374,0.004015512896118299,0.0016796421987667412
D,0,0.01,independent_inputs,augmented_qbc,5,0.0024826128273798386,0.0009228820248377856,0.002272816209894798,0.0022242144408034007
D,0,0.01,independent_inputs,diversified_qbc,5,0.0026533715677111913,0.0009228820248377856,0.002703540757549628,0.002694644121943414
D,0,0.01,independent_inputs,qbc,5,0.0024826128273798386,0.0009228820248377856,0.002272816209894798,0.0022242144408034007
D,0,0.01,independent_inputs,random,5,0.0024060621335267084,0.0009228820248377856,0.001959006075533199,0.001953550948408558
D,0,0.01,independent_inputs,regularized_d_optimal,5,0.002601679459591029,0.0009228820248377856,0.00263914312196168,0.002596313276196842
D,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.002751461569246691,0.002259474109086466,0.0025007953662752225,0.0024671141809643124
